timestamp,latitude,longitude,sog_kts,cog,hdg_true,heel,trim
2026-02-13T14:08:18.052+0000,28.857970099999999,-13.820006200000000,3.100,264.8,261.7,3.4,8.7
2026-02-13T14:08:18.557+0000,28.857963999999999,-13.820014799999999,3.500,267.2,265.3,-9.7,4.2
2026-02-13T14:08:19.071+0000,28.857960899999998,-13.820025099999999,3.700,268.8,269.6,5.5,2.1
2026-02-13T14:08:19.554+0000,28.857960199999997,-13.820033499999999,3.600,282.3,275.6,-1.7,1.0
2026-02-13T14:08:20.057+0000,28.857961099999997,-13.820041799999998,3.200,279.8,281.0,-7.3,2.3
2026-02-13T14:08:20.563+0000,28.857962399999998,-13.820045900000000,2.900,312.7,285.9,-2.2,2.7
2026-02-13T14:08:21.072+0000,28.857963599999998,-13.820050400000000,2.200,330.0,289.9,4.3,2.7
2026-02-13T14:08:21.559+0000,28.857965799999999,-13.820054599999999,1.200,299.3,284.7,2.9,1.1
2026-02-13T14:08:22.055+0000,28.857966899999997,-13.820058699999999,2.300,251.3,277.2,-8.5,3.1
2026-02-13T14:08:22.561+0000,28.857965600000000,-13.820063999999999,2.400,252.4,273.6,-7.9,3.4
2026-02-13T14:08:23.062+0000,28.857967599999998,-13.820067399999999,2.300,272.8,271.6,-12.0,2.8
2026-02-13T14:08:23.561+0000,28.857968999999997,-13.820071899999999,2.000,273.4,273.4,-6.8,3.0
2026-02-13T14:08:24.076+0000,28.857969699999998,-13.820073899999999,1.800,244.4,270.4,-13.0,3.4
2026-02-13T14:08:24.560+0000,28.857971599999999,-13.820075899999999,1.500,296.6,271.2,-5.1,2.4
2026-02-13T14:08:25.053+0000,28.857974799999997,-13.820077500000000,1.100,300.2,269.3,-6.8,1.9
2026-02-13T14:08:25.561+0000,28.857975300000000,-13.820077899999999,1.100,218.5,268.7,-16.8,0.6
2026-02-13T14:08:26.061+0000,28.857972900000000,-13.820080200000000,0.800,221.3,264.8,-15.5,5.2
2026-02-13T14:08:26.560+0000,28.857967899999998,-13.820084899999999,2.900,219.6,260.2,-24.9,4.0
2026-02-13T14:08:27.066+0000,28.857966599999997,-13.820087700000000,2.200,281.7,262.1,-9.4,5.3
2026-02-13T14:08:27.559+0000,28.857966999999999,-13.820089200000000,0.700,230.3,266.5,1.7,6.2
2026-02-13T14:08:28.076+0000,28.857969499999999,-13.820091699999999,1.200,309.4,272.9,0.5,-0.6
2026-02-13T14:08:28.560+0000,28.857973899999998,-13.820092499999999,1.900,325.8,281.2,3.0,1.8
2026-02-13T14:08:29.058+0000,28.857976899999997,-13.820093900000000,1.100,287.6,285.6,-8.5,1.0
2026-02-13T14:08:29.561+0000,28.857978199999998,-13.820094800000000,0.700,151.5,289.4,-3.2,2.7
2026-02-13T14:08:30.062+0000,28.857978599999999,-13.820097400000000,1.400,237.7,282.5,-7.5,1.8
2026-02-13T14:08:30.558+0000,28.857983800000000,-13.820096999999999,0.700,313.9,278.4,-2.8,3.0
2026-02-13T14:08:31.077+0000,28.857981899999999,-13.820097899999999,0.800,215.2,274.0,-2.2,1.7
2026-02-13T14:08:31.558+0000,28.857978700000000,-13.820099799999999,1.000,208.1,268.7,-8.8,2.6
2026-02-13T14:08:32.052+0000,28.857973699999999,-13.820100799999999,1.500,197.1,264.2,-7.3,3.3
2026-02-13T14:08:32.555+0000,28.857969499999999,-13.820101899999999,1.600,203.6,260.8,-7.2,4.0
2026-02-13T14:08:33.056+0000,28.857964899999999,-13.820103000000000,1.400,202.8,261.3,4.2,7.1
2026-02-13T14:08:33.555+0000,28.857962799999999,-13.820106500000000,2.300,248.5,263.9,-0.4,8.9
2026-02-13T14:08:34.071+0000,28.857961399999997,-13.820112600000000,1.900,266.6,268.6,-3.0,6.8
2026-02-13T14:08:34.555+0000,28.857959800000000,-13.820119399999999,2.400,259.9,273.0,-12.4,10.9
2026-02-13T14:08:35.051+0000,28.857959899999997,-13.820127500000000,2.700,295.0,278.6,-6.9,5.1
2026-02-13T14:08:35.553+0000,28.857957299999999,-13.820138000000000,3.400,269.1,278.8,7.3,7.0
2026-02-13T14:08:36.052+0000,28.857956099999999,-13.820148099999999,3.400,263.7,274.4,9.3,2.2
2026-02-13T14:08:36.554+0000,28.857953499999997,-13.820157300000000,3.000,278.1,271.2,9.8,6.3
2026-02-13T14:08:37.060+0000,28.857953400000000,-13.820166299999999,3.200,278.4,272.1,2.6,4.5
2026-02-13T14:08:37.554+0000,28.857954099999997,-13.820174500000000,3.100,271.7,273.7,-2.8,3.4
2026-02-13T14:08:38.076+0000,28.857954899999999,-13.820182200000000,2.900,261.6,274.8,-2.2,5.0
2026-02-13T14:08:38.556+0000,28.857956999999999,-13.820190300000000,3.200,288.5,278.6,-1.8,3.5
2026-02-13T14:08:39.054+0000,28.857958900000000,-13.820195699999999,2.900,289.0,281.1,6.9,3.1
2026-02-13T14:08:39.544+0000,28.857959800000000,-13.820201800000000,2.400,266.0,277.6,0.4,3.3
2026-02-13T14:08:40.060+0000,28.857959599999997,-13.820207499999999,2.200,255.1,268.6,-0.7,4.6
2026-02-13T14:08:40.559+0000,28.857957400000000,-13.820214699999999,2.500,251.9,259.0,-3.1,3.9
2026-02-13T14:08:41.076+0000,28.857954299999999,-13.820220599999999,2.800,242.1,251.4,-1.9,3.6
2026-02-13T14:08:41.560+0000,28.857950700000000,-13.820226099999999,2.500,243.2,244.7,7.7,9.5
2026-02-13T14:08:42.074+0000,28.857945999999998,-13.820234299999999,2.800,230.2,240.3,1.9,6.4
2026-02-13T14:08:42.556+0000,28.857941300000000,-13.820242299999999,3.800,231.9,235.5,7.0,5.6
2026-02-13T14:08:43.053+0000,28.857934199999999,-13.820252699999999,4.600,228.0,227.9,5.3,8.0
2026-02-13T14:08:43.545+0000,28.857925599999998,-13.820261700000000,5.300,222.2,224.1,4.3,3.4
2026-02-13T14:08:44.058+0000,28.857915799999997,-13.820271300000000,5.600,222.4,222.2,8.8,4.6
2026-02-13T14:08:44.558+0000,28.857902700000000,-13.820280400000000,6.000,215.9,213.5,7.6,0.9
2026-02-13T14:08:45.071+0000,28.857888799999998,-13.820290000000000,6.700,215.1,214.6,5.9,7.3
2026-02-13T14:08:45.552+0000,28.857874599999999,-13.820301299999999,7.200,216.2,216.4,4.3,10.2
2026-02-13T14:08:46.047+0000,28.857857400000000,-13.820312899999999,7.700,208.1,206.6,2.5,6.8
2026-02-13T14:08:46.554+0000,28.857838899999997,-13.820320700000000,8.000,194.8,203.8,-2.7,12.6
2026-02-13T14:08:47.052+0000,28.857818199999997,-13.820330900000000,8.700,197.1,204.5,6.8,6.5
2026-02-13T14:08:48.033+0000,28.857813799999999,-13.820332599999999,0.000,0.0,203.9,0.5,6.2
2026-02-13T14:08:48.539+0000,28.857753199999998,-13.820360100000000,10.400,201.4,200.9,9.4,8.0
2026-02-13T14:08:49.039+0000,28.857730699999998,-13.820367800000000,10.100,195.2,199.0,8.7,9.8
2026-02-13T14:08:49.544+0000,28.857708899999999,-13.820375100000000,10.100,196.5,200.9,5.2,5.7
2026-02-13T14:08:50.057+0000,28.857685300000000,-13.820380999999999,9.900,195.6,198.9,7.8,3.3
2026-02-13T14:08:50.555+0000,28.857662200000000,-13.820386200000000,10.100,192.5,198.9,5.0,6.4
2026-02-13T14:08:51.041+0000,28.857641399999999,-13.820390600000000,9.700,194.2,199.6,4.1,5.5
2026-02-13T14:08:51.548+0000,28.857621199999997,-13.820393299999999,9.000,188.0,196.7,6.4,3.6
2026-02-13T14:08:52.060+0000,28.857596999999998,-13.820394700000000,8.900,183.7,192.5,6.9,3.0
2026-02-13T14:08:52.549+0000,28.857577700000000,-13.820394900000000,9.100,188.0,194.1,9.5,3.0
2026-02-13T14:08:53.044+0000,28.857559899999998,-13.820395200000000,8.500,181.7,190.4,18.7,2.7
2026-02-13T14:08:53.553+0000,28.857542100000000,-13.820393500000000,7.700,174.2,184.9,16.2,3.2
2026-02-13T14:08:54.052+0000,28.857523199999999,-13.820390699999999,8.000,171.1,188.5,11.4,4.5
2026-02-13T14:08:54.553+0000,28.857505699999997,-13.820391200000000,7.900,190.1,189.1,7.2,4.9
2026-02-13T14:08:55.065+0000,28.857487899999999,-13.820392600000000,7.500,176.6,190.6,-3.0,7.4
2026-02-13T14:08:55.555+0000,28.857469799999997,-13.820393800000000,7.400,184.6,192.4,-5.9,8.3
2026-02-13T14:08:56.050+0000,28.857450600000000,-13.820398599999999,8.100,191.6,189.6,4.4,5.8
2026-02-13T14:08:56.557+0000,28.857430500000000,-13.820400899999999,8.600,188.6,197.1,8.9,5.4
2026-02-13T14:08:57.059+0000,28.857411199999998,-13.820406100000000,8.400,195.3,195.8,5.1,7.9
2026-02-13T14:08:57.557+0000,28.857391900000000,-13.820412800000000,8.600,193.4,199.6,7.2,6.0
2026-02-13T14:08:58.072+0000,28.857374399999998,-13.820419899999999,8.500,201.5,198.6,15.7,5.6
2026-02-13T14:08:58.558+0000,28.857355499999997,-13.820425000000000,8.300,193.4,195.2,1.8,4.3
2026-02-13T14:08:59.051+0000,28.857336900000000,-13.820429799999999,8.300,193.7,198.7,0.1,7.3
2026-02-13T14:08:59.553+0000,28.857317999999999,-13.820436400000000,8.400,196.4,196.2,6.9,8.8
2026-02-13T14:09:00.066+0000,28.857297599999999,-13.820442300000000,8.900,192.9,194.7,10.3,5.1
2026-02-13T14:09:00.556+0000,28.857277300000000,-13.820447199999998,9.100,191.6,194.7,6.8,5.2
2026-02-13T14:09:01.051+0000,28.857256999999997,-13.820451700000000,9.300,193.2,196.4,-1.2,5.8
2026-02-13T14:09:01.554+0000,28.857239499999999,-13.820456099999999,8.900,194.8,194.8,8.4,7.0
2026-02-13T14:09:02.056+0000,28.857219899999997,-13.820459099999999,8.500,192.2,195.6,3.6,4.4
2026-02-13T14:09:02.558+0000,28.857203100000000,-13.820461199999999,8.100,186.6,194.2,7.7,4.7
2026-02-13T14:09:03.071+0000,28.857186400000000,-13.820461900000000,7.600,180.3,191.8,14.5,6.7
2026-02-13T14:09:03.556+0000,28.857169400000000,-13.820463400000000,7.500,185.7,195.2,8.5,4.3
2026-02-13T14:09:04.057+0000,28.857153099999998,-13.820465100000000,7.400,185.4,193.2,11.8,4.2
2026-02-13T14:09:04.556+0000,28.857137200000000,-13.820465299999999,7.000,176.8,191.6,3.2,5.5
2026-02-13T14:09:05.063+0000,28.857120999999999,-13.820465899999999,7.000,187.8,196.1,1.0,4.8
2026-02-13T14:09:05.556+0000,28.857104699999997,-13.820468199999999,7.000,186.0,196.9,-0.0,6.4
2026-02-13T14:09:06.069+0000,28.857087600000000,-13.820470199999999,7.200,192.3,195.5,5.3,4.6
2026-02-13T14:09:06.555+0000,28.857071599999998,-13.820473199999999,7.100,198.0,195.8,3.0,6.2
2026-02-13T14:09:07.052+0000,28.857055100000000,-13.820477199999999,7.300,193.2,198.3,3.4,6.2
2026-02-13T14:09:07.557+0000,28.857038299999999,-13.820481700000000,7.400,195.2,196.9,7.1,6.3
2026-02-13T14:09:08.069+0000,28.857018799999999,-13.820486400000000,7.700,192.6,197.2,1.9,4.8
2026-02-13T14:09:08.556+0000,28.856999899999998,-13.820490800000000,8.400,195.0,198.3,-7.3,4.4
2026-02-13T14:09:09.070+0000,28.856981999999999,-13.820496700000000,8.300,193.8,198.4,1.6,7.4
2026-02-13T14:09:09.561+0000,28.856963799999999,-13.820503299999999,8.400,199.4,197.6,8.9,4.1
2026-02-13T14:09:10.057+0000,28.856945099999997,-13.820508900000000,8.300,191.4,196.7,7.8,4.7
2026-02-13T14:09:10.559+0000,28.856925300000000,-13.820513099999999,8.700,188.5,194.6,-4.2,8.4
2026-02-13T14:09:11.072+0000,28.856905500000000,-13.820518900000000,8.700,197.3,199.8,3.4,5.8
2026-02-13T14:09:11.558+0000,28.856885299999998,-13.820525399999999,8.900,197.2,194.8,8.7,8.3
2026-02-13T14:09:12.053+0000,28.856862300000000,-13.820532799999999,9.600,192.8,209.0,2.2,3.3
2026-02-13T14:09:12.545+0000,28.856841400000000,-13.820542300000000,10.000,203.2,200.3,12.5,2.7
2026-02-13T14:09:13.057+0000,28.856820100000000,-13.820547200000000,9.900,189.5,197.2,-5.3,4.0
2026-02-13T14:09:13.559+0000,28.856798899999998,-13.820552699999999,9.700,194.3,200.4,0.8,5.8
2026-02-13T14:09:14.074+0000,28.856778599999998,-13.820560199999999,9.500,199.7,203.6,9.6,5.5
2026-02-13T14:09:14.554+0000,28.856758199999998,-13.820568600000000,9.500,202.0,202.6,4.2,4.9
2026-02-13T14:09:15.050+0000,28.856738799999999,-13.820574899999999,9.300,194.1,200.8,5.0,6.3
2026-02-13T14:09:15.553+0000,28.856719499999997,-13.820581499999999,8.800,203.6,206.1,2.4,7.7
2026-02-13T14:09:16.057+0000,28.856698699999999,-13.820590500000000,9.400,199.5,205.1,3.9,6.1
2026-02-13T14:09:16.553+0000,28.856678400000000,-13.820598299999999,9.400,197.4,204.9,1.6,6.7
2026-02-13T14:09:17.069+0000,28.856658999999997,-13.820606300000000,9.400,203.2,205.4,-1.9,7.5
2026-02-13T14:09:17.556+0000,28.856639800000000,-13.820616399999999,9.400,209.2,205.2,10.0,6.0
2026-02-13T14:09:18.049+0000,28.856620399999997,-13.820625399999999,9.500,202.6,203.8,6.5,5.1
2026-02-13T14:09:18.554+0000,28.856602299999999,-13.820633299999999,9.200,205.1,206.6,0.4,4.3
2026-02-13T14:09:19.069+0000,28.856584099999999,-13.820641900000000,8.700,202.7,207.1,3.7,5.1
2026-02-13T14:09:19.551+0000,28.856566999999998,-13.820651900000000,8.600,203.8,210.3,-0.0,6.9
2026-02-13T14:09:20.046+0000,28.856550599999998,-13.820662700000000,8.400,208.6,211.3,-5.7,5.1
2026-02-13T14:09:20.558+0000,28.856534499999999,-13.820675300000000,8.300,213.3,213.7,4.4,5.8
2026-02-13T14:09:21.050+0000,28.856518200000000,-13.820689000000000,8.500,209.4,216.3,0.7,7.2
2026-02-13T14:09:21.553+0000,28.856501399999999,-13.820703000000000,8.800,218.7,217.7,1.9,4.3
2026-02-13T14:09:22.064+0000,28.856485599999999,-13.820718500000000,9.000,223.0,221.4,-11.1,7.3
2026-02-13T14:09:22.550+0000,28.856472099999998,-13.820733899999999,9.000,227.4,227.2,-14.6,3.8
2026-02-13T14:09:23.041+0000,28.856457400000000,-13.820750900000000,8.900,232.8,229.7,-18.9,5.1
2026-02-13T14:09:23.554+0000,28.856445699999998,-13.820771199999999,9.000,235.7,240.7,-8.8,2.8
2026-02-13T14:09:24.047+0000,28.856440700000000,-13.820789999999999,7.100,248.9,244.7,-0.1,-3.9
2026-02-13T14:09:24.550+0000,28.856435999999999,-13.820803399999999,4.700,250.4,246.9,6.9,12.6
2026-02-13T14:09:25.066+0000,28.856432899999998,-13.820814599999999,5.100,251.9,252.1,0.5,-0.4
2026-02-13T14:09:25.551+0000,28.856432299999998,-13.820824499999999,4.400,241.4,261.1,-8.8,-1.5
2026-02-13T14:09:26.066+0000,28.856431900000000,-13.820830700000000,3.600,245.2,263.8,-13.8,2.8
2026-02-13T14:09:26.551+0000,28.856434000000000,-13.820836600000000,2.000,314.3,271.4,2.0,-1.2
2026-02-13T14:09:27.049+0000,28.856436299999999,-13.820840899999999,2.300,292.9,277.1,-0.7,0.9
2026-02-13T14:09:27.552+0000,28.856439199999997,-13.820847299999999,2.500,291.3,280.6,0.4,1.8
2026-02-13T14:09:28.064+0000,28.856441699999998,-13.820851599999999,2.400,294.6,282.4,3.2,2.0
2026-02-13T14:09:28.550+0000,28.856443400000000,-13.820854400000000,1.300,317.6,283.6,4.1,0.4
2026-02-13T14:09:29.064+0000,28.856445500000000,-13.820856500000000,1.300,329.5,286.8,6.9,1.4
2026-02-13T14:09:29.551+0000,28.856447100000000,-13.820857999999999,0.900,316.4,288.6,4.8,1.2
2026-02-13T14:09:30.049+0000,28.856448000000000,-13.820859700000000,1.300,327.7,291.4,8.7,0.6
2026-02-13T14:09:30.557+0000,28.856448600000000,-13.820862199999999,1.100,269.0,289.7,15.2,3.8
2026-02-13T14:09:31.063+0000,28.856448000000000,-13.820866599999999,1.600,249.1,280.1,6.5,-2.4
2026-02-13T14:09:31.550+0000,28.856447499999998,-13.820867399999999,1.200,208.0,276.3,9.3,1.4
2026-02-13T14:09:32.065+0000,28.856445200000000,-13.820868899999999,1.500,207.2,270.6,2.0,3.1
2026-02-13T14:09:32.551+0000,28.856443199999998,-13.820870500000000,0.000,217.7,266.0,2.0,2.7
2026-02-13T14:09:33.048+0000,28.856442699999999,-13.820870999999999,1.700,228.2,258.6,6.9,3.6
2026-02-13T14:09:33.549+0000,28.856440899999999,-13.820872600000000,1.900,224.6,253.2,5.4,2.2
2026-02-13T14:09:34.063+0000,28.856437999999997,-13.820874999999999,1.400,187.9,246.7,13.8,2.4
2026-02-13T14:09:34.550+0000,28.856433499999998,-13.820877500000000,2.000,210.5,240.2,0.3,3.1
2026-02-13T14:09:35.066+0000,28.856428800000000,-13.820879699999999,2.000,211.7,243.1,0.7,2.9
2026-02-13T14:09:35.551+0000,28.856424600000000,-13.820882399999999,2.100,173.1,237.9,11.2,4.4
2026-02-13T14:09:36.048+0000,28.856419199999998,-13.820885400000000,2.200,219.5,233.5,-2.9,5.3
2026-02-13T14:09:36.551+0000,28.856413499999999,-13.820889800000000,2.700,223.0,233.2,2.2,5.5
2026-02-13T14:09:37.063+0000,28.856409199999998,-13.820894500000000,2.900,233.1,235.4,0.2,4.6
2026-02-13T14:09:37.549+0000,28.856404800000000,-13.820900900000000,2.700,249.2,240.6,-3.6,3.7
2026-02-13T14:09:38.042+0000,28.856401899999998,-13.820907199999999,2.700,269.9,243.8,0.8,2.9
2026-02-13T14:09:38.550+0000,28.856399799999998,-13.820912900000000,2.800,245.2,246.7,8.4,3.5
2026-02-13T14:09:39.048+0000,28.856398199999997,-13.820916400000000,2.200,231.3,247.0,3.3,2.2
2026-02-13T14:09:39.550+0000,28.856395799999998,-13.820919699999999,1.600,222.1,248.7,-0.8,2.3
2026-02-13T14:09:40.063+0000,28.856394800000000,-13.820923100000000,1.500,228.1,249.0,11.1,3.5
2026-02-13T14:09:40.558+0000,28.856393099999998,-13.820925599999999,1.600,247.0,246.9,0.1,3.3
2026-02-13T14:09:41.063+0000,28.856391799999997,-13.820927999999999,0.800,246.8,248.4,3.5,3.2
2026-02-13T14:09:41.550+0000,28.856390800000000,-13.820930299999999,0.800,266.2,250.0,2.9,3.9
2026-02-13T14:09:42.048+0000,28.856389799999999,-13.820933600000000,1.100,254.9,253.4,-2.7,3.2
2026-02-13T14:09:42.552+0000,28.856389900000000,-13.820935700000000,0.600,225.1,255.0,5.2,3.9
2026-02-13T14:09:43.066+0000,28.856387599999998,-13.820940199999999,1.700,234.7,255.2,-5.2,1.3
2026-02-13T14:09:43.549+0000,28.856386499999999,-13.820943600000000,1.500,273.4,255.8,8.3,2.7
2026-02-13T14:09:44.046+0000,28.856383500000000,-13.820947299999998,2.400,239.6,251.7,2.3,3.6
2026-02-13T14:09:44.550+0000,28.856380999999999,-13.820950300000000,1.800,244.5,251.7,4.5,2.4
2026-02-13T14:09:45.049+0000,28.856379900000000,-13.820953899999999,1.200,277.4,249.5,9.3,3.3
2026-02-13T14:09:45.549+0000,28.856376699999998,-13.820957799999999,1.800,234.3,247.1,3.0,3.5
2026-02-13T14:09:46.062+0000,28.856374299999999,-13.820962300000000,1.500,214.6,246.6,1.1,3.0
2026-02-13T14:09:46.549+0000,28.856371499999998,-13.820967500000000,2.500,245.7,247.5,-1.1,5.8
2026-02-13T14:09:47.041+0000,28.856369099999998,-13.820973900000000,2.600,261.6,248.8,4.8,2.1
2026-02-13T14:09:47.549+0000,28.856364799999998,-13.820979999999999,2.500,229.2,246.2,-0.4,4.5
2026-02-13T14:09:48.048+0000,28.856362499999999,-13.820984099999999,3.000,254.5,247.1,-8.5,5.4
2026-02-13T14:09:48.549+0000,28.856360799999997,-13.820989299999999,2.500,257.0,248.0,6.9,5.0
2026-02-13T14:09:49.063+0000,28.856356500000000,-13.820994400000000,2.400,223.0,238.4,-4.8,1.1
2026-02-13T14:09:49.549+0000,28.856351699999998,-13.820999899999999,2.900,219.4,234.9,-2.3,8.8
2026-02-13T14:09:50.042+0000,28.856348299999997,-13.821007199999999,3.000,253.9,237.7,-0.3,4.1
2026-02-13T14:09:50.559+0000,28.856345599999997,-13.821015200000000,3.300,251.1,239.1,8.6,3.5
2026-02-13T14:09:51.047+0000,28.856340899999999,-13.821021000000000,3.200,220.9,237.5,-4.4,4.6
2026-02-13T14:09:51.549+0000,28.856336499999998,-13.821027100000000,3.000,235.8,238.7,-2.8,5.4
2026-02-13T14:09:52.062+0000,28.856333299999999,-13.821033799999999,3.000,244.5,240.2,4.3,4.5
2026-02-13T14:09:52.549+0000,28.856330000000000,-13.821039599999999,2.900,216.8,236.6,5.3,1.5
2026-02-13T14:09:53.040+0000,28.856325899999998,-13.821044400000000,2.900,212.0,230.4,4.6,3.4
2026-02-13T14:09:53.550+0000,28.856320999999998,-13.821050699999999,2.900,231.6,225.9,2.9,6.1
2026-02-13T14:09:54.049+0000,28.856313900000000,-13.821056799999999,3.500,225.8,226.0,4.5,7.8
2026-02-13T14:09:54.553+0000,28.856304500000000,-13.821064300000000,4.200,213.4,221.2,-2.1,7.9
2026-02-13T14:09:55.066+0000,28.856294100000000,-13.821073400000000,5.000,221.5,222.4,-1.9,8.4
2026-02-13T14:09:55.550+0000,28.856282300000000,-13.821082899999999,6.000,212.4,211.3,3.6,6.6
2026-02-13T14:09:56.040+0000,28.856268399999998,-13.821091099999999,6.500,211.0,213.1,-8.7,5.8
2026-02-13T14:09:56.550+0000,28.856252299999998,-13.821101299999999,7.000,208.1,212.8,-4.3,9.9
2026-02-13T14:09:57.048+0000,28.856236499999998,-13.821111499999999,7.800,214.2,210.1,2.1,8.2
2026-02-13T14:09:57.550+0000,28.856218499999997,-13.821123300000000,8.500,210.8,207.1,-7.0,6.7
2026-02-13T14:09:58.064+0000,28.856199900000000,-13.821134299999999,8.600,209.5,211.6,-1.0,4.3
2026-02-13T14:09:58.550+0000,28.856181699999997,-13.821145999999999,8.800,211.8,207.8,-0.2,6.2
2026-02-13T14:09:59.064+0000,28.856164300000000,-13.821156900000000,8.700,216.3,204.7,10.8,5.2
2026-02-13T14:09:59.550+0000,28.856146599999999,-13.821164800000000,8.400,202.6,197.7,12.1,5.5
2026-02-13T14:10:00.047+0000,28.856128899999998,-13.821169099999999,8.100,190.5,201.7,-3.1,6.2
2026-02-13T14:10:00.560+0000,28.856111499999997,-13.821173900000000,7.800,194.0,200.7,7.0,4.3
2026-02-13T14:10:01.053+0000,28.856093800000000,-13.821177199999999,7.600,180.3,199.9,-2.2,4.8
2026-02-13T14:10:01.550+0000,28.856075699999998,-13.821181599999999,7.600,190.8,202.9,2.5,5.9
2026-02-13T14:10:02.064+0000,28.856059199999997,-13.821187600000000,7.700,200.5,208.1,1.4,2.1
2026-02-13T14:10:02.552+0000,28.856043699999997,-13.821194799999999,7.400,204.2,209.6,-12.4,5.7
2026-02-13T14:10:03.046+0000,28.856029299999999,-13.821205800000000,7.300,217.4,216.5,-15.2,-1.2
2026-02-13T14:10:03.551+0000,28.856017299999998,-13.821217499999999,7.300,222.2,222.2,-11.3,-1.4
2026-02-13T14:10:04.052+0000,28.856007499999997,-13.821229700000000,6.700,230.9,221.6,0.9,3.1
2026-02-13T14:10:04.550+0000,28.855996299999997,-13.821240000000000,6.400,217.3,222.2,-3.2,1.5
2026-02-13T14:10:05.065+0000,28.855986599999998,-13.821250500000000,5.900,232.3,224.0,7.3,0.7
2026-02-13T14:10:05.551+0000,28.855978600000000,-13.821256699999999,5.300,221.9,220.8,6.5,2.2
2026-02-13T14:10:06.047+0000,28.855970599999999,-13.821259500000000,5.000,220.2,225.0,-0.3,0.1
2026-02-13T14:10:06.552+0000,28.855962599999998,-13.821267599999999,4.800,228.8,223.0,7.2,0.4
2026-02-13T14:10:07.055+0000,28.855955500000000,-13.821273900000000,4.800,221.4,219.5,-0.3,3.7
2026-02-13T14:10:07.556+0000,28.855948500000000,-13.821278999999999,4.500,217.7,223.1,-3.4,2.0
2026-02-13T14:10:08.068+0000,28.855943699999997,-13.821284400000000,4.500,227.9,222.6,3.6,-0.9
2026-02-13T14:10:08.553+0000,28.855938199999997,-13.821288899999999,3.900,222.4,222.2,-3.0,0.5
2026-02-13T14:10:09.047+0000,28.855932499999998,-13.821293899999999,3.800,223.7,227.5,-5.3,5.6
2026-02-13T14:10:09.544+0000,28.855928700000000,-13.821300200000000,3.400,227.7,225.5,8.6,-0.1
2026-02-13T14:10:10.054+0000,28.855923199999999,-13.821306799999999,3.500,231.5,234.8,-7.5,3.7
2026-02-13T14:10:10.560+0000,28.855918700000000,-13.821314899999999,3.900,251.8,233.3,2.0,1.9
2026-02-13T14:10:11.067+0000,28.855914299999998,-13.821321800000000,4.000,229.3,232.6,-0.9,2.4
2026-02-13T14:10:11.553+0000,28.855910500000000,-13.821330099999999,4.000,251.8,234.0,-0.3,1.3
2026-02-13T14:10:12.047+0000,28.855905600000000,-13.821339000000000,3.900,244.7,235.0,2.5,0.3
2026-02-13T14:10:12.541+0000,28.855900999999999,-13.821347299999999,3.900,230.7,233.6,-1.9,3.4
2026-02-13T14:10:13.053+0000,28.855896599999998,-13.821351999999999,3.400,217.5,233.1,7.8,-0.8
2026-02-13T14:10:13.557+0000,28.855891399999997,-13.821357500000000,3.100,229.6,229.9,5.0,3.1
2026-02-13T14:10:14.066+0000,28.855885999999998,-13.821362899999999,3.300,227.1,231.3,2.0,0.0
2026-02-13T14:10:14.553+0000,28.855879399999999,-13.821367499999999,3.500,209.2,226.5,8.0,2.1
2026-02-13T14:10:15.047+0000,28.855872599999998,-13.821372100000000,3.700,220.2,224.2,6.6,4.4
2026-02-13T14:10:15.542+0000,28.855865200000000,-13.821376500000000,3.700,198.3,219.4,2.6,-2.0
2026-02-13T14:10:16.053+0000,28.855859700000000,-13.821378699999999,3.700,206.4,218.9,-1.9,5.5
2026-02-13T14:10:16.553+0000,28.855853900000000,-13.821381599999999,3.200,215.2,218.2,3.5,4.4
2026-02-13T14:10:17.068+0000,28.855846799999998,-13.821384699999999,3.200,209.0,217.9,-0.2,5.3
2026-02-13T14:10:17.555+0000,28.855840900000000,-13.821388400000000,3.100,209.0,218.7,1.9,6.3
2026-02-13T14:10:18.048+0000,28.855834800000000,-13.821393400000000,3.400,204.2,215.5,12.9,7.5
2026-02-13T14:10:18.557+0000,28.855826099999998,-13.821397899999999,4.100,204.1,212.9,-2.4,6.4
2026-02-13T14:10:19.054+0000,28.855814799999997,-13.821404500000000,5.500,212.4,216.3,-3.3,14.5
2026-02-13T14:10:19.555+0000,28.855801399999997,-13.821413099999999,5.900,208.9,209.2,11.9,15.0
2026-02-13T14:10:20.071+0000,28.855784300000000,-13.821419799999999,7.300,198.5,206.0,-7.5,10.8
2026-02-13T14:10:20.561+0000,28.855765500000000,-13.821430699999999,8.500,212.0,212.8,11.1,7.2
2026-02-13T14:10:21.046+0000,28.855745100000000,-13.821439499999999,9.300,195.8,195.3,1.1,8.8
2026-02-13T14:10:21.554+0000,28.855722199999999,-13.821446399999999,9.800,195.9,201.6,4.9,10.0
2026-02-13T14:10:22.052+0000,28.855697599999999,-13.821452499999999,10.400,192.3,195.7,0.4,1.3
2026-02-13T14:10:22.556+0000,28.855672100000000,-13.821457499999999,10.800,188.2,189.9,1.8,0.6
2026-02-13T14:10:23.070+0000,28.855646799999999,-13.821459400000000,11.000,181.4,187.1,4.0,6.8
2026-02-13T14:10:23.556+0000,28.855619799999999,-13.821460799999999,11.000,183.5,182.3,12.3,0.8
2026-02-13T14:10:24.071+0000,28.855594900000000,-13.821459800000000,11.000,178.0,177.9,10.0,3.8
