segment_id,segment_name,athlete_id,athlete_name,time_s,abs_ts_s,iso_time,rudder_angle_deg,boom_angle_deg
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,0.132,1770994414.367,2026-02-13T14:53:34.366Z,-4.615787,-8.687408
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.532,1770994415.767,2026-02-13T14:53:35.767Z,-3.067041,-8.825999
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.599,1770994415.834,2026-02-13T14:53:35.833Z,-5.866780,-8.826825
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.666,1770994415.901,2026-02-13T14:53:35.900Z,-7.470360,-8.807604
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.766,1770994416.001,2026-02-13T14:53:36.000Z,-7.659754,-8.773949
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.833,1770994416.067,2026-02-13T14:53:36.067Z,-6.790567,-8.789349
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.866,1770994416.101,2026-02-13T14:53:36.100Z,-6.383140,-8.800437
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.899,1770994416.134,2026-02-13T14:53:36.134Z,-5.614422,-8.857562
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,1.966,1770994416.201,2026-02-13T14:53:36.200Z,-5.071763,-8.898692
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.033,1770994416.268,2026-02-13T14:53:36.267Z,-7.275529,-8.928306
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.099,1770994416.334,2026-02-13T14:53:36.333Z,-9.008983,-8.949628
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.165,1770994416.400,2026-02-13T14:53:36.400Z,-8.331450,-8.969654
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.199,1770994416.433,2026-02-13T14:53:36.433Z,-6.808364,-9.003717
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.265,1770994416.500,2026-02-13T14:53:36.500Z,-2.762067,-9.028243
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.299,1770994416.533,2026-02-13T14:53:36.533Z,0.107797,-9.045901
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.365,1770994416.600,2026-02-13T14:53:36.600Z,3.179507,-9.058615
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.399,1770994416.634,2026-02-13T14:53:36.633Z,3.561346,-9.067769
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.466,1770994416.700,2026-02-13T14:53:36.700Z,4.674338,-9.177446
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.532,1770994416.767,2026-02-13T14:53:36.767Z,5.864701,-9.256414
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.599,1770994416.834,2026-02-13T14:53:36.833Z,7.334810,-9.313270
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.666,1770994416.901,2026-02-13T14:53:36.900Z,7.273529,-9.655578
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.699,1770994416.934,2026-02-13T14:53:36.933Z,7.240205,-9.690407
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.766,1770994417.001,2026-02-13T14:53:37.000Z,7.485866,-9.715484
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,2.833,1770994417.067,2026-02-13T14:53:37.067Z,7.899244,-12.347756
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.066,1770994417.301,2026-02-13T14:53:37.300Z,9.185486,-14.242992
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.132,1770994417.367,2026-02-13T14:53:37.366Z,11.387815,-13.251667
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.165,1770994417.400,2026-02-13T14:53:37.400Z,14.646554,-12.729327
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.232,1770994417.467,2026-02-13T14:53:37.466Z,17.819467,-12.161828
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.265,1770994417.500,2026-02-13T14:53:37.500Z,18.597735,-11.489627
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.365,1770994417.600,2026-02-13T14:53:37.600Z,20.956066,-11.005642
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.399,1770994417.634,2026-02-13T14:53:37.633Z,21.750886,-10.657172
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.466,1770994417.700,2026-02-13T14:53:37.700Z,30.635665,-10.406274
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.499,1770994417.734,2026-02-13T14:53:37.733Z,31.012589,-10.356519
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.566,1770994417.800,2026-02-13T14:53:37.800Z,19.940904,-10.320695
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.632,1770994417.867,2026-02-13T14:53:37.867Z,26.224391,-11.440272
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.666,1770994417.901,2026-02-13T14:53:37.900Z,25.200727,-12.320990
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.699,1770994417.934,2026-02-13T14:53:37.933Z,27.059089,-12.955107
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.766,1770994418.001,2026-02-13T14:53:38.000Z,27.624799,-11.115104
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.799,1770994418.034,2026-02-13T14:53:38.033Z,33.388665,-9.987228
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,3.933,1770994418.167,2026-02-13T14:53:38.167Z,29.336686,-9.175157
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.066,1770994418.301,2026-02-13T14:53:38.300Z,32.328042,-8.393540
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.132,1770994418.367,2026-02-13T14:53:38.366Z,24.206238,-8.027702
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.265,1770994418.500,2026-02-13T14:53:38.500Z,-15.797742,-7.764298
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.299,1770994418.533,2026-02-13T14:53:38.533Z,18.909615,-1.457372
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.466,1770994418.700,2026-02-13T14:53:38.700Z,25.499397,3.083614
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.566,1770994418.800,2026-02-13T14:53:38.800Z,26.513093,6.151003
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.632,1770994418.867,2026-02-13T14:53:38.867Z,26.551516,8.359523
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.766,1770994419.001,2026-02-13T14:53:39.000Z,26.279155,9.949657
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,4.933,1770994419.167,2026-02-13T14:53:39.167Z,25.786891,11.094554
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.033,1770994419.268,2026-02-13T14:53:39.267Z,24.219803,13.537467
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.066,1770994419.301,2026-02-13T14:53:39.300Z,21.778048,15.966244
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.132,1770994419.367,2026-02-13T14:53:39.366Z,20.768150,17.714963
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.232,1770994419.467,2026-02-13T14:53:39.466Z,20.166459,18.304162
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.332,1770994419.567,2026-02-13T14:53:39.566Z,17.884223,17.970493
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.399,1770994419.634,2026-02-13T14:53:39.633Z,15.643012,17.026261
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.499,1770994419.734,2026-02-13T14:53:39.733Z,14.845344,16.346414
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.632,1770994419.867,2026-02-13T14:53:39.867Z,11.077717,15.856924
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.699,1770994419.934,2026-02-13T14:53:39.933Z,9.547114,16.340510
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.799,1770994420.034,2026-02-13T14:53:40.033Z,8.822799,16.688853
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,5.933,1770994420.167,2026-02-13T14:53:40.167Z,8.889825,16.952060
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,6.033,1770994420.268,2026-02-13T14:53:40.267Z,6.800388,17.141568
cf125f5a-c347-47c7-8ff5-fee9325cb9e2,Tack 4,d953b4e3-437d-43d2-8315-90dcd248bbaf,Line,6.099,1770994420.334,2026-02-13T14:53:40.333Z,4.263538,17.537105
