segment_id,segment_name,athlete_id,athlete_name,time_s,abs_ts_s,iso_time,rudder_angle_deg,boom_angle_deg
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,0.048,1770994415.967,2026-02-13T14:53:35.967Z,-7.985618,-10.741211
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.514,1770994417.433,2026-02-13T14:53:37.433Z,15.913365,-10.600220
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.614,1770994417.533,2026-02-13T14:53:37.533Z,19.812453,-10.498706
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.647,1770994417.567,2026-02-13T14:53:37.566Z,20.822647,-10.348302
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.714,1770994417.634,2026-02-13T14:53:37.633Z,21.801368,-10.162696
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.747,1770994417.667,2026-02-13T14:53:37.666Z,25.785286,-10.029060
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.814,1770994417.734,2026-02-13T14:53:37.733Z,30.591374,-9.860928
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.848,1770994417.767,2026-02-13T14:53:37.767Z,36.669158,-9.543289
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.914,1770994417.834,2026-02-13T14:53:37.833Z,26.790640,-9.511173
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.981,1770994417.901,2026-02-13T14:53:37.900Z,25.321175,-7.045227
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.014,1770994417.934,2026-02-13T14:53:37.933Z,27.134958,-5.269746
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.048,1770994417.967,2026-02-13T14:53:37.967Z,26.217285,-3.991400
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.181,1770994418.101,2026-02-13T14:53:38.100Z,36.331962,-4.221752
89bb4397-b728-42df-a6b5-697c19dad661,Tack 4,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.215,1770994418.134,2026-02-13T14:53:38.134Z,19.207146,-3.236844
