segment_id,segment_name,athlete_id,athlete_name,time_s,abs_ts_s,iso_time,rudder_angle_deg,boom_angle_deg
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,0.051,1770994194.133,2026-02-13T14:49:54.132Z,-18.046789,23.283875
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.584,1770994195.666,2026-02-13T14:49:55.666Z,-21.220859,13.681877
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.651,1770994195.733,2026-02-13T14:49:55.732Z,-22.890316,6.768440
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.785,1770994195.866,2026-02-13T14:49:55.866Z,-24.573971,1.739328
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.851,1770994195.933,2026-02-13T14:49:55.933Z,-24.559927,-1.933068
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,1.918,1770994196.000,2026-02-13T14:49:55.999Z,-24.638065,-4.704351
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.018,1770994196.100,2026-02-13T14:49:56.099Z,-22.662192,-7.502982
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.051,1770994196.133,2026-02-13T14:49:56.132Z,-20.541085,-9.359147
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.151,1770994196.232,2026-02-13T14:49:56.232Z,-15.096434,-10.695585
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.284,1770994196.366,2026-02-13T14:49:56.365Z,-11.149093,-11.477967
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.317,1770994196.399,2026-02-13T14:49:56.399Z,-10.679192,-12.041282
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.351,1770994196.433,2026-02-13T14:49:56.432Z,-10.401814,-12.405290
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.484,1770994196.566,2026-02-13T14:49:56.566Z,-7.022936,-12.667375
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.518,1770994196.599,2026-02-13T14:49:56.599Z,-4.949499,-12.856076
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.551,1770994196.633,2026-02-13T14:49:56.632Z,-4.298712,-13.720464
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.618,1770994196.699,2026-02-13T14:49:56.699Z,-3.168684,-14.512270
4a4f954d-e070-4e2f-87b6-fad5437d737b,tack3,06f71b84-7586-420a-bbc5-74cf50db03fa,Line,2.651,1770994196.733,2026-02-13T14:49:56.732Z,-3.157680,-15.116822
