segment_id,segment_name,athlete_id,athlete_name,time_s,abs_ts_s,iso_time,rudder_angle_deg,boom_angle_deg
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.004,1770993823.066,2026-02-13T14:43:43.065Z,2.595394,26.795959
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.032,1770993823.094,2026-02-13T14:43:43.094Z,1.885445,26.266082
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.104,1770993823.166,2026-02-13T14:43:43.166Z,2.193759,23.911554
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.132,1770993823.194,2026-02-13T14:43:43.194Z,2.224590,23.494830
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.204,1770993823.266,2026-02-13T14:43:43.266Z,2.205943,20.742388
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.232,1770993823.294,2026-02-13T14:43:43.294Z,2.207639,21.135758
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.304,1770993823.366,2026-02-13T14:43:43.366Z,2.778994,20.318604
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.332,1770993823.394,2026-02-13T14:43:43.394Z,2.726899,20.292079
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.404,1770993823.466,2026-02-13T14:43:43.466Z,4.271755,19.778194
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.432,1770993823.494,2026-02-13T14:43:43.494Z,4.136050,20.018163
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.504,1770993823.566,2026-02-13T14:43:43.566Z,5.405789,18.637336
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.532,1770993823.594,2026-02-13T14:43:43.594Z,5.519193,17.834597
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.538,1770993823.600,2026-02-13T14:43:43.599Z,6.084302,45.649705
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.605,1770993823.667,2026-02-13T14:43:43.666Z,5.924771,17.311989
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.632,1770993823.694,2026-02-13T14:43:43.693Z,5.965329,16.935711
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.704,1770993823.766,2026-02-13T14:43:43.765Z,5.488689,19.376959
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.731,1770993823.793,2026-02-13T14:43:43.793Z,5.441026,21.268086
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.804,1770993823.866,2026-02-13T14:43:43.865Z,5.278841,26.002281
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.831,1770993823.893,2026-02-13T14:43:43.893Z,5.262622,27.160026
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.904,1770993823.966,2026-02-13T14:43:43.965Z,5.007970,31.487517
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,0.931,1770993823.993,2026-02-13T14:43:43.993Z,4.982505,41.222296
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.004,1770993824.066,2026-02-13T14:43:44.065Z,4.421702,38.772849
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.031,1770993824.093,2026-02-13T14:43:44.093Z,4.365622,34.896755
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.104,1770993824.166,2026-02-13T14:43:44.166Z,4.474475,29.147011
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.131,1770993824.193,2026-02-13T14:43:44.193Z,4.485361,25.166160
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.204,1770993824.266,2026-02-13T14:43:44.266Z,5.406564,26.640613
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.231,1770993824.293,2026-02-13T14:43:44.293Z,5.498684,25.066761
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.304,1770993824.366,2026-02-13T14:43:44.366Z,6.211709,41.928136
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.331,1770993824.393,2026-02-13T14:43:44.393Z,6.146889,48.424770
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.404,1770993824.466,2026-02-13T14:43:44.466Z,4.467787,21.397081
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.431,1770993824.493,2026-02-13T14:43:44.493Z,4.626325,24.870160
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.504,1770993824.566,2026-02-13T14:43:44.566Z,3.580112,18.530636
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.531,1770993824.593,2026-02-13T14:43:44.593Z,3.660809,19.730543
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.605,1770993824.667,2026-02-13T14:43:44.666Z,2.764634,16.444134
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.631,1770993824.693,2026-02-13T14:43:44.693Z,2.683086,15.963028
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.704,1770993824.766,2026-02-13T14:43:44.765Z,2.852425,17.446974
82be26b7-cf25-470b-9831-e208b373d714,Tack,76f8a04e-20e8-4225-98c5-2e554af97827,Line,1.730,1770993824.792,2026-02-13T14:43:44.792Z,2.837030,16.825788
